time	sampling points	ts(Vout)				snr quantization						
1 GHz			Subtracted by F4A on "ts(Vout)"	RMS of error			dB					
1,82E-10	--	14,7138181912275	0,190244987381611	1,69652278406323	--							
1,83E-10	--	14,7067865181548	0,19978192656016	1,69652278406323	--							
1,84E-10	--	14,6987526710924	0,208316691748962	1,69652278406323	--							
1,85E-10	--	14,6897914071812	0,216825067667479	1,69652278406323	--							
1,86E-10	--	14,6800968859138	0,224803608407024	1,69652278406323	--							
1,87E-10	--	14,6699480580319	0,232327842532088	1,69652278406323	--							
1,88E-10	--	14,6596661855714	0,239719032078504	1,69652278406323	--							
1,89E-10	--	14,6495709250113	0,24818435873301	1,69652278406323	--							
1,9E-10	--	14,6399410375534	0,257320797995312	1,69652278406323	--							
1,91E-10	--	14,6309845919555	0,267130679117603	1,69652278406323	--							
1,92E-10	--	14,622821731413	0,277734145295314	1,69652278406323	--							
1,93E-10	--	14,615480993915	0,290033287991896	1,69652278406323	--							
1,94E-10	--	14,6089081343953	0,303308142950646	1,69652278406323	--							
1,95E-10	--	14,6029846972921	0,317232420325901	1,69652278406323	--							
1,96E-10	--	14,5975524579984	0,331647895510642	1,69652278406323	--							
1,97E-10	--	14,5924394167224	0,347241695445096	1,69652278406323	--							
1,98E-10	--	14,5874832984361	0,363202118044859	1,69652278406323	--							
1,99E-10	--	14,5825493875898	0,379184748084597	1,69652278406323	--							
2E-10	--	14,5775408178169	0,395092719197732	1,69652278406323	--							
2,01E-10	--	14,5724009034568	0,411713605283511	1,69652278406323	--							
2,02E-10	--	14,5671084881243	0,428393319448196	1,69652278406323	--							
2,03E-10	--	14,5616683720072	0,444925332828142	1,69652278406323	--							
2,04E-10	--	14,5560995044268	0,461328594744938	1,69652278406323	--							
2,05E-10	--	14,5504237185947	0,478453905160384	1,69652278406323	--							
2,06E-10	--	14,5446573629883	0,49570136179792	1,69652278406323	--							
2,07E-10	--	14,5388073562452	0,512865167298836	1,69652278406323	--							
2,08E-10	--	14,5328721321558	0,529943755453324	1,69652278406323	--							
2,09E-10	--	14,5268468530453	0,547745551883972	1,69652278406323	--							
2,1E-10	--	14,5207313548491	0,5656709835473	1,69652278406323	--							
2,11E-10	--	14,5145387088486	0,583519267406256	1,69652278406323	--							
2,12E-10	--	14,5083021417567	0,601323630173869	1,69652278406323	--							
2,13E-10	--	14,5020783656794	0,619937948337112	1,69652278406323	--							
2,14E-10	--	14,4959460687268	0,638858483679432	1,69652278406323	--							
2,15E-10	--	14,489999272761	0,657964520008605	1,69652278406323	--							
2,16E-10	--	14,4843362988634	0,677354378405949	1,69652278406323	--							
2,17E-10	--	14,4790460019511	0,697897599146479	1,69652278406323	--							
2,18E-10	--	14,4741935719861	0,719094048312289	1,69652278406323	--							
2,19E-10	--	14,4698084288606	0,740757784317632	1,69652278406323	--							
2,2E-10	--	14,4658765111893	0,762874745777243	1,69652278406323	--							
2,21E-10	--	14,4623386063175	0,786149561781558	1,69652278406323	--							
2,22E-10	--	14,4590953962356	0,809934791682299	1,69652278406323	--							
2,23E-10	--	14,4560187664559	0,83388660188522	1,69652278406323	--							
2,24E-10	--	14,452967837469	0,857864112881012	1,69652278406323	--							
2,25E-10	--	14,4498073236393	0,882478688243694	1,69652278406323	--							
2,26E-10	--	14,4464253587322	0,907087618236016	1,69652278406323	--							
2,27E-10	--	14,4427479433536	0,931401097756925	1,69652278406323	--							
2,28E-10	--	14,4387476788801	0,955391728182878	1,69652278406323	--							
2,29E-10	--	14,4344453812142	0,979809448969913	1,69652278406323	--							
2,3E-10	--	14,4299043672079	1,00420406972019	1,69652278406323	--							
2,31E-10	--	14,4252184763583	1,0284538136272	1,69652278406323	--							
2,32E-10	--	14,4204960106481	1,05266698267364	1,69652278406323	--							
2,33E-10	--	14,415842543844	1,07766043132705	1,69652278406323	--							
2,34E-10	--	14,4113458182749	1,10302576739884	1,69652278406323	--							
2,35E-10	--	14,4070656419838	1,12860765274868	1,69652278406323	--							
2,36E-10	--	14,4030308470604	1,1544349194662	1,69652278406323	--							
2,37E-10	--	14,399244090812	1,18120336154544	1,69652278406323	--							
2,38E-10	--	14,395693774525	1,20842263448781	1,69652278406323	--							
2,39E-10	--	14,3923708693955	1,23586931858769	1,69652278406323	--							
2,4E-10	--	14,389287236764	1,2635552751855	1,69652278406323	--							
2,41E-10	--	14,3864913402981	1,29220367558991	1,69652278406323	--							
2,42E-10	--	14,3840772314282	1,32144720987996	1,69652278406323	--							
2,43E-10	--	14,382183406352	1,35121102796371	1,69652278406323	--							
2,44E-10	--	14,3809795279699	1,38166479274155	1,69652278406323	--							
2,45E-10	--	14,3806409102038	1,41363982791295	1,69652278406323	--							
2,46E-10	--	14,3813128123518	1,44683739145634	1,69652278406323	--							
2,47E-10	--	14,3830686657728	1,48111890627264	1,69652278406323	--							
2,48E-10	--	14,3858680199089	1,51644392180408	1,69652278406323	--							
2,49E-10	2	14,3895209525974	1,55325957526784	1,69652278406323	--							
2,5E-10	--	14,3936657285849	1,59077744583387	1,69652278406323	--							
2,51E-10	--	14,3977655193043	1,62825033113178	1,69652278406323	--							
2,52E-10	--	14,4011280674239	1,66498597382996	1,69652278406323	--							
2,53E-10	--	14,4029494852489	1,70079835902229	1,69652278406323	--							
2,54E-10	--	14,4023802333092	1,73442851346297	1,69652278406323	--							
2,55E-10	--	14,3986081352491	1,76485582178334	1,69652278406323	--							
2,56E-10	--	14,3909504804331	1,79139757334775	1,69652278406323	--							
2,57E-10	--	14,3789452528582	1,81419021854174	1,69652278406323	--							
2,58E-10	--	14,3624306264353	1,83267966595839	1,69652278406323	--							
2,59E-10	--	14,3416022731524	1,84685538651494	1,69652278406323	--							
2,6E-10	--	14,317039769781	1,85729695698313	1,69652278406323	--							
2,61E-10	--	14,289696315333	1,8655364329686	1,69652278406323	--							
2,62E-10	--	14,2608497801913	1,87247648551948	1,69652278406323	--							
2,63E-10	--	14,2320173685244	1,8794306615451	1,69652278406323	--							
2,64E-10	--	14,2048403853896	1,88804026610287	1,69652278406323	--							
2,65E-10	--	14,1809492464722	1,90049477471617	1,69652278406323	--							
2,66E-10	--	14,1618214951857	1,9179134761268	1,69652278406323	--							
2,67E-10	--	14,1486468573687	1,94128529100692	1,69652278406323	--							
2,68E-10	--	14,1422130863549	1,97139797269027	1,69652278406323	--							
2,69E-10	--	14,1428245335165	2,00909496510766	1,69652278406323	--							
2,7E-10	--	14,1502622097434	2,05381582927948	1,69652278406323	--							
2,71E-10	--	14,1637899329443	2,10462674042532	1,69652278406323	--							
2,72E-10	--	14,182206456509	2,16032645193497	1,69652278406323	--							
2,73E-10	--	14,2039387764084	2,21986093096427	1,69652278406323	--							
2,74E-10	--	14,2271676492142	2,28108613093617	1,69652278406323	--							
2,75E-10	--	14,2499731810799	2,34188798996791	1,69652278406323	--							
2,76E-10	--	14,2704865076085	2,40039764366271	1,69652278406323	--							
2,77E-10	--	14,2870332548891	2,45543943023512	1,69652278406323	--							
2,78E-10	--	14,2982556529964	2,50534724736701	1,69652278406323	--							
2,79E-10	--	14,30320269189	2,54897970528507	1,69652278406323	--							
2,8E-10	--	14,3013812457568	2,58584367817638	1,69652278406323	--							
2,81E-10	--	14,2927652214573	2,61639140465754	1,69652278406323	--							
2,82E-10	--	14,2777640363093	2,64074024691276	1,69652278406323	--							
2,83E-10	--	14,2571556349558	2,65948187296248	1,69652278406323	--							
2,84E-10	--	14,2319924121835	2,67366867759339	1,69652278406323	--							
2,85E-10	--	14,2034905224593	2,68497466167711	1,69652278406323	--							
2,86E-10	--	14,1729139666839	2,6943878375823	1,69652278406323	--							
2,87E-10	--	14,1414645363329	2,7029281389118	1,69652278406323	--							
2,88E-10	--	14,1101872858938	2,7116406201533	1,69652278406323	--							
2,89E-10	--	14,079898930258	2,72177926853981	1,69652278406323	--							
2,9E-10	--	14,0511437351959	2,73362820047395	1,69652278406323	--							
2,91E-10	--	14,024178431241	2,74726702351539	1,69652278406323	--							
2,92E-10	--	13,9989847705008	2,76267748977142	1,69652278406323	--							
2,93E-10	--	13,9753058517023	2,78001932373571	1,69652278406323	--							
2,94E-10	--	13,9527004754903	2,79860677203157	1,69652278406323	--							
2,95E-10	--	13,9306086822475	2,81770780329662	1,69652278406323	--							
2,96E-10	--	13,9084212960499	2,83671324160696	1,69652278406323	--							
2,97E-10	--	13,8855466918137	2,85542738467291	1,69652278406323	--							
2,98E-10	--	13,8614689908315	2,87310513532747	1,69652278406323	--							
2,99E-10	--	13,8357933008589	2,88918489699148	1,69652278406323	--							
3E-10	--	13,808275260243	2,90342230801235	1,69652278406323	--							
3,01E-10	--	13,7788338363923	2,91611151524392	1,69652278406323	--							
3,02E-10	--	13,7475479070355	2,92711723819066	1,69652278406323	--							
3,03E-10	--	13,7146384955759	2,93649947903455	1,69652278406323	--							
3,04E-10	--	13,6804395595857	2,94459219534792	1,69652278406323	--							
3,05E-10	--	13,6453609060233	2,95215960572208	1,69652278406323	--							
3,06E-10	--	13,6098471255845	2,95944691243755	1,69652278406323	--							
3,07E-10	--	13,5743364259053	2,96673729991268	1,69652278406323	--							
3,08E-10	--	13,5392229405121	2,9744249016738	1,69652278406323	--							
3,09E-10	--	13,504825547936	2,98316223140174	1,69652278406323	--							
3,1E-10	--	13,4713655073164	2,99298562455674	1,69652278406323	--							
3,11E-10	--	13,4389543581257	3,00385790914064	1,69652278406323	--							
3,12E-10	--	13,4075925983602	3,01577958314964	1,69652278406323	--							
3,13E-10	--	13,3771787060574	3,02896199027985	1,69652278406323	--							
3,14E-10	--	13,3475271655133	3,04304883662935	1,69652278406323	--							
3,15E-10	--	13,3183933680172	3,05765342602679	1,69652278406323	--							
3,16E-10	--	13,2895026444279	3,07250108933108	1,69652278406323	--							
3,17E-10	--	13,2605803163087	3,08760926678441	1,69652278406323	--							
3,18E-10	--	13,2313795742265	3,10257418327995	1,69652278406323	--							
3,19E-10	--	13,2017042353333	3,11706450296442	1,69652278406323	--							
3,2E-10	--	13,171423996386	3,13094992259485	1,69652278406323	--							
3,21E-10	--	13,1404806453959	3,14444363975981	1,69652278406323	--							
3,22E-10	--	13,108884749334	3,15741272211033	1,69652278406323	--							
3,23E-10	--	13,0767034866303	3,16979643781909	1,69652278406323	--							
3,24E-10	--	13,0440414071457	3,18169933674686	1,69652278406323	--							
3,25E-10	--	13,0110168356033	3,19349049717177	1,69652278406323	--							
3,26E-10	--	12,9777372542198	3,20514700946192	1,69652278406323	--							
3,27E-10	--	12,9442772040284	3,21662305294427	1,69652278406323	--							
3,28E-10	--	12,9106619781991	3,22794392078855	1,69652278406323	--							
3,29E-10	--	12,8768596517133	3,2393078536132	1,69652278406323	--							
3,3E-10	--	12,8427828730653	3,25050984445269	1,69652278406323	--							
3,31E-10	--	12,8083004691961	3,26130621007096	1,69652278406323	--							
3,32E-10	--	12,7732574650097	3,27154197537208	1,69652278406323	--							
3,33E-10	--	12,7375007974286	3,28127373794013	1,69652278406323	--							
3,34E-10	--	12,7009070100476	3,29027273953817	1,69652278406323	--							
3,35E-10	--	12,6634077123187	3,29836623078842	1,69652278406323	--							
3,36E-10	--	12,6250086795272	3,30555998697606	1,69652278406323	--							
3,37E-10	--	12,5857991781411	3,31213252783985	1,69652278406323	--							
3,38E-10	--	12,5459493572973	3,31816066040578	1,69652278406323	--							
3,39E-10	--	12,5056951977503	3,32378445426859	1,69652278406323	--							
3,4E-10	--	12,465312333372	3,32927954330003	1,69652278406323	--							
3,41E-10	--	12,4250817972695	3,33509591850562	1,69652278406323	--							
3,42E-10	--	12,3852521325872	3,34140033612601	1,69652278406323	--							
3,43E-10	--	12,3460031217353	3,34828540757679	1,69652278406323	--							
3,44E-10	--	12,3074164744939	3,35583284263818	1,69652278406323	--							
3,45E-10	--	12,2694581220924	3,36415736130001	1,69652278406323	--							
3,46E-10	--	12,2319753508425	3,37303560360754	1,69652278406323	--							
3,47E-10	--	12,1947100452053	3,38213131152783	1,69652278406323	--							
3,48E-10	--	12,1573270568084	3,39110933668846	1,69652278406323	--							
3,49E-10	--	12,1194544897811	3,39972654306505	1,69652278406323	--							
3,5E-10	--	12,0807308226888	3,40756147952509	1,69652278406323	--							
3,51E-10	--	12,0408525657494	3,41424182613799	1,69652278406323	--							
3,52E-10	--	11,9996157895704	3,41956365351131	1,69652278406323	--							
3,53E-10	--	11,9569454520029	3,42356080440383	1,69652278406323	--							
3,54E-10	--	11,9129079499709	3,42625002960707	1,69652278406323	--							
3,55E-10	--	11,8677045539114	3,42777336078273	1,69652278406323	--							
3,56E-10	--	11,8216460481894	3,42844158229591	1,69652278406323	--							
3,57E-10	--	11,7751116284384	3,42872306722978	1,69652278406323	--							
3,58E-10	--	11,7284974974468	3,42897421444097	1,69652278406323	--							
3,59E-10	--	11,6821622885507	3,42950428374779	1,69652278406323	--							
3,6E-10	--	11,6363771511664	3,43058442456634	1,69652278406323	--							
3,61E-10	--	11,5912879119021	3,43243011422695	1,69652278406323	--							
3,62E-10	--	11,5468951918545	3,43501156294772	1,69652278406323	--							
3,63E-10	--	11,5030558964291	3,43814643629059	1,69652278406323	--							
3,64E-10	--	11,4595064239594	3,4415711325892	1,69652278406323	--							
3,65E-10	--	11,4159046926083	3,44499388771652	1,69652278406323	--							
3,66E-10	--	11,3718851350386	3,44802766016304	1,69652278406323	--							
3,67E-10	--	11,3271186071737	3,45031446231433	1,69652278406323	--							
3,68E-10	--	11,281368060225	3,45161724538184	1,69652278406323	--							
3,69E-10	--	11,2345310457688	3,45186475206786	1,69652278406323	--							
3,7E-10	--	11,1866616889245	3,45109810707001	1,69652278406323	--							
3,71E-10	--	11,1379675050687	3,44950663506061	1,69652278406323	--							
3,72E-10	--	11,0887800015861	3,44742184342437	1,69652278406323	--							
3,73E-10	--	11,0395019121857	3,44525874927082	1,69652278406323	--							
3,74E-10	3	10,9905376004515	3,44341672054241	1,69652278406323	--							
3,75E-10	--	10,9422160916532	3,44221749475002	1,69652278406323	--							
3,76E-10	--	10,8947178845851	3,44184157068776	1,69652278406323	--							
3,77E-10	--	10,8480168530951	3,44225642887803	1,69652278406323	--							
3,78E-10	--	10,8018470728961	3,44319867978721	1,69652278406323	--							
3,79E-10	--	10,7557014364906	3,4441650744899	1,69652278406323	--							
3,8E-10	--	10,7088648013557	3,44444047046319	1,69652278406323	--							
3,81E-10	--	10,660479686177	3,44314255918471	1,69652278406323	--							
3,82E-10	--	10,6096378286325	3,43937266428199	1,69652278406323	--							
3,83E-10	--	10,555486910186	3,43229370847724	1,69652278406323	--							
3,84E-10	--	10,4973390318873	3,42121779282028	1,69652278406323	--							
3,85E-10	--	10,4347665264377	3,4056742433047	1,69652278406323	--							
3,86E-10	--	10,3676716277448	3,38558144757704	1,69652278406323	--							
3,87E-10	--	10,2963193402206	3,36123126301811	1,69652278406323	--							
